name,id,name_type,class,mass,fall,year,lat,long,geolocation
Dhofar 557,7318,Valid,H5,859,Found,2001,18.72663,54.37452,"(18.72663, 54.37452)"
Dhofar 561,7322,Valid,H5,692,Found,2001,18.7271,54.37072,"(18.7271, 54.37072)"
Dhofar 563,7324,Valid,H5,242,Found,2001,18.71975,54.37838,"(18.71975, 54.37838)"
Dhofar 564,7325,Valid,H5,283,Found,2001,18.71863,54.37952,"(18.71863, 54.37952)"
Dhofar 565,7326,Valid,H5,466,Found,2001,18.81857,54.37443,"(18.81857, 54.37443)"
Dhofar 566,7327,Valid,H5,215,Found,2001,18.71272,54.37388,"(18.71272, 54.37388)"
Dhofar 567,7328,Valid,H6,328,Found,2001,18.7128,54.37842,"(18.7128, 54.37842)"
Dhofar 568,7329,Valid,H5/6,65,Found,2001,18.7132,54.37458,"(18.7132, 54.37458)"
Dhofar 571,7332,Valid,H5,371,Found,2001,18.71905,54.36962,"(18.71905, 54.36962)"
Dhofar 572,7333,Valid,H5,289,Found,2001,18.70292,54.36708,"(18.70292, 54.36708)"
Dhofar 573,7334,Valid,H5,55,Found,2001,18.70173,54.36642,"(18.70173, 54.36642)"
Dhofar 574,7335,Valid,H5,687,Found,2001,18.7281,54.38103,"(18.7281, 54.38103)"
Dhofar 575,7336,Valid,L6,127,Found,2001,18.671,54.42017,"(18.671, 54.42017)"
Dhofar 576,7337,Valid,H5,183,Found,2001,18.67985,54.41197,"(18.67985, 54.41197)"
Dhofar 577,7338,Valid,H6,494,Found,2001,18.6811,54.39833,"(18.6811, 54.39833)"
Dhofar 578,7339,Valid,L6,108,Found,2001,18.76628,54.66063,"(18.76628, 54.66063)"
Dhofar 582,7342,Valid,H5-6,473,Found,2001,18.72347,54.19185,"(18.72347, 54.19185)"
Dhofar 583,7343,Valid,H6,1378,Found,2001,18.72495,54.1872,"(18.72495, 54.1872)"
Dhofar 587,7344,Valid,H5,537,Found,2001,18.7246,54.19162,"(18.7246, 54.19162)"
Dhofar 588,7345,Valid,L5/6,226,Found,2001,18.69955,54.19663,"(18.69955, 54.19663)"
Dhofar 589,7346,Valid,H4/5,83,Found,2001,18.70103,54.18573,"(18.70103, 54.18573)"
Dhofar 591,7348,Valid,H4,215,Found,2001,18.69217,54.2014,"(18.69217, 54.2014)"
Dhofar 592,7349,Valid,L5/6,108,Found,2001,18.69238,54.19085,"(18.69238, 54.19085)"
Dhofar 594,7351,Valid,H3-6,1806,Found,2001,18.7247,54.39503,"(18.7247, 54.39503)"
Dhofar 595,7352,Valid,H5,334,Found,2001,18.74012,54.37328,"(18.74012, 54.37328)"
Dhofar 596,7353,Valid,H5,764,Found,2001,18.7395,54.37357,"(18.7395, 54.37357)"
Dhofar 597,7354,Valid,H5,723,Found,2001,18.74225,54.37987,"(18.74225, 54.37987)"
Dhofar 598,7355,Valid,H5/6,36,Found,2001,18.44,54.47935,"(18.44, 54.47935)"
Dhofar 599,7356,Valid,L6,465,Found,2001,18.69087,54.7048,"(18.69087, 54.7048)"
Dhofar 601,7358,Valid,H6,226,Found,2001,18.68805,54.67873,"(18.68805, 54.67873)"
Dhofar 602,7359,Valid,H5/6,137,Found,2001,18.70712,54.18305,"(18.70712, 54.18305)"
Dhofar 605,7362,Valid,H5/6,469,Found,2001,18.71768,54.19992,"(18.71768, 54.19992)"
Dhofar 606,7363,Valid,H3-5,259,Found,2001,18.72545,54.18723,"(18.72545, 54.18723)"
Dhofar 608,7365,Valid,H5/6,95,Found,2001,18.73567,54.19213,"(18.73567, 54.19213)"
Dhofar 609,7366,Valid,H4,97,Found,2001,18.7373,54.19537,"(18.7373, 54.19537)"
Dhofar 611,7368,Valid,H4,99,Found,2001,19.13892,54.88143,"(19.13892, 54.88143)"
Dhofar 612,7369,Valid,L5,559,Found,2001,19.14465,54.88252,"(19.14465, 54.88252)"
Dhofar 614,7371,Valid,L6,197,Found,2001,19.25775,54.78192,"(19.25775, 54.78192)"
Dhofar 615,7372,Valid,L3,966,Found,2001,19.17863,54.89285,"(19.17863, 54.89285)"
Dhofar 616,7373,Valid,H5/6,68,Found,2001,19.24068,54.89285,"(19.24068, 54.89285)"
Dhofar 617,7374,Valid,H6,7395,Found,2001,19.161,54.70645,"(19.161, 54.70645)"
Dhofar 618,7375,Valid,H5/6,51,Found,2001,19.20182,54.78373,"(19.20182, 54.78373)"
Dhofar 621,7378,Valid,L6,206,Found,2001,19.32458,54.8239,"(19.32458, 54.8239)"
Dhofar 624,7381,Valid,H5,1332,Found,2001,19.12012,54.814,"(19.12012, 54.814)"
Dhofar 625,7382,Valid,H5/6,314,Found,2001,19.11283,54.82363,"(19.11283, 54.82363)"
Dhofar 626,7383,Valid,L6,332,Found,2001,19.11608,54.82283,"(19.11608, 54.82283)"
Dhofar 627,7384,Valid,H5,361,Found,2001,19.11212,54.82022,"(19.11212, 54.82022)"
Dhofar 631,7388,Valid,H5,1395,Found,2001,19.10982,54.81738,"(19.10982, 54.81738)"
Dhofar 632,7389,Valid,LL5,79,Found,2001,19.11412,54.81642,"(19.11412, 54.81642)"
Dhofar 634,7391,Valid,L6,436,Found,2001,19.11107,54.61557,"(19.11107, 54.61557)"
Dhofar 635,7392,Valid,L6,261,Found,2001,19.0682,54.77513,"(19.0682, 54.77513)"
Dhofar 636,7393,Valid,L5,718,Found,2001,19.1982,54.88227,"(19.1982, 54.88227)"
Dhofar 637,7394,Valid,L5,251,Found,2001,19.1958,54.8619,"(19.1958, 54.8619)"
Dhofar 638,7395,Valid,L6,103,Found,2001,19.20277,54.65562,"(19.20277, 54.65562)"
Dhofar 639,7396,Valid,L6,1521,Found,2001,19.20277,54.60048,"(19.20277, 54.60048)"
Dhofar 641,7398,Valid,L6,72,Found,2001,19.17865,54.69808,"(19.17865, 54.69808)"
Dhofar 642,7399,Valid,L6,135,Found,2001,18.19282,53.80802,"(18.19282, 53.80802)"
Dhofar 644,7401,Valid,L6,704,Found,2001,18.6608,53.90457,"(18.6608, 53.90457)"
Dhofar 645,7402,Valid,H3,48,Found,2001,18.96205,54.14542,"(18.96205, 54.14542)"
Dhofar 646,7403,Valid,H5/6,3518,Found,2001,18.9942,54.18137,"(18.9942, 54.18137)"
Dhofar 647,7404,Valid,L6,147,Found,2001,19.18155,54.68738,"(19.18155, 54.68738)"
Dhofar 648,7405,Valid,LL6,133,Found,2001,19.18947,54.64198,"(19.18947, 54.64198)"
Dhofar 649,7406,Valid,L6,33,Found,2001,19.19365,54.63747,"(19.19365, 54.63747)"
Dhofar 651,7408,Valid,H5/6,218,Found,2001,19.20372,54.77657,"(19.20372, 54.77657)"
Dhofar 652,7409,Valid,H5/6,44,Found,2001,19.10548,54.83808,"(19.10548, 54.83808)"
Dhofar 654,7411,Valid,H5/6,167,Found,2001,19.1071,54.81638,"(19.1071, 54.81638)"
Dhofar 656,7413,Valid,H4,724,Found,2001,19.09107,54.79628,"(19.09107, 54.79628)"
Dhofar 657,7414,Valid,H5/6,652,Found,2001,19.09915,54.80073,"(19.09915, 54.80073)"
Dhofar 658,7415,Valid,H4/5,225,Found,2001,19.1073,54.78677,"(19.1073, 54.78677)"
Dhofar 659,7416,Valid,L3-6,275,Found,2001,19.12072,54.77867,"(19.12072, 54.77867)"
Dhofar 661,7418,Valid,LL4-6,95,Found,2001,19.09042,54.08753,"(19.09042, 54.08753)"
Dhofar 662,7419,Valid,H5,1511,Found,2001,19.09815,54.80662,"(19.09815, 54.80662)"
Dhofar 664,7421,Valid,H5/6,988,Found,2001,19.1046,54.80945,"(19.1046, 54.80945)"
Dhofar 665,7422,Valid,H5/6,233,Found,2001,19.10777,54.81222,"(19.10777, 54.81222)"
Dhofar 666,7423,Valid,H5/6,94,Found,2001,19.12023,54.79698,"(19.12023, 54.79698)"
Dhofar 667,7424,Valid,H5,424,Found,2001,19.11628,54.8095,"(19.11628, 54.8095)"
Dhofar 669,7426,Valid,H5,425,Found,2001,19.09908,54.8067,"(19.09908, 54.8067)"
Dhofar 671,7428,Valid,L6,81,Found,2001,19.08537,54.75128,"(19.08537, 54.75128)"
Dhofar 672,7429,Valid,H6,453,Found,2001,19.20318,54.60555,"(19.20318, 54.60555)"
Dhofar 674,7431,Valid,L6,852,Found,2001,19.21305,54.61098,"(19.21305, 54.61098)"
Dhofar 677,7434,Valid,L6,533,Found,2001,19.22398,54.63223,"(19.22398, 54.63223)"
Dhofar 678,7435,Valid,H5,698,Found,2001,19.2663,54.6714,"(19.2663, 54.6714)"
Dhofar 679,7436,Valid,H5,1653,Found,2001,19.27163,54.66957,"(19.27163, 54.66957)"
Dhofar 681,7438,Valid,H5,109,Found,2001,19.30317,54.6985,"(19.30317, 54.6985)"
Dhofar 682,7439,Valid,H5/6,116,Found,2001,19.31245,54.71187,"(19.31245, 54.71187)"
Dhofar 684,7441,Valid,L5,405,Found,2001,19.31268,54.7189,"(19.31268, 54.7189)"
Dhofar 685,7442,Valid,H5/6,379,Found,2001,19.34538,54.73505,"(19.34538, 54.73505)"
Dhofar 687,7444,Valid,H5/6,945,Found,2001,19.3415,54.72497,"(19.3415, 54.72497)"
Dhofar 688,7445,Valid,L5,513,Found,2001,19.35335,54.7402,"(19.35335, 54.7402)"
Dhofar 689,7446,Valid,H5/6,503,Found,2001,19.37513,54.74853,"(19.37513, 54.74853)"
Dhofar 691,7448,Valid,L5,428,Found,2001,19.40672,54.75822,"(19.40672, 54.75822)"
Dhofar 692,7449,Valid,H5/6,53,Found,2001,19.41362,54.76867,"(19.41362, 54.76867)"
Dhofar 694,7451,Valid,H5,147,Found,2001,19.42977,54.80397,"(19.42977, 54.80397)"
Dhofar 695,7452,Valid,H3.9,702,Found,2002,19.28167,54.83,"(19.28167, 54.83)"
Dhofar 696,7453,Valid,L6,233,Found,2002,19.23667,54.75833,"(19.23667, 54.75833)"
Dhofar 697,7454,Valid,L6,409,Found,2002,19.38333,54.595,"(19.38333, 54.595)"
Dhofar 698,33715,Valid,H4,268,Found,2001,19.187,54.77733,"(19.187, 54.77733)"
Dhofar 699,7455,Valid,H4,444,Found,2002,19.10333,54.82833,"(19.10333, 54.82833)"
Dhofar 702,7458,Valid,H4,2878,Found,2002,19.165,54.77667,"(19.165, 54.77667)"
Dhofar 703,7459,Valid,L5,205,Found,2001,19.17333,54.875,"(19.17333, 54.875)"
Dhofar 705,7461,Valid,L6,283,Found,2001,18.81667,54.26167,"(18.81667, 54.26167)"
Dhofar 706,7462,Valid,H5,255,Found,2001,19.05333,54.53333,"(19.05333, 54.53333)"
Dhofar 707,7463,Valid,L5,205,Found,2001,18.425,54.16,"(18.425, 54.16)"
Dhofar 708,7464,Valid,H3,209,Found,2001,18.345,54.175,"(18.345, 54.175)"
Dhofar 709,7465,Valid,LL6,336,Found,2001,18.385,54.135,"(18.385, 54.135)"
Dhofar 712,7468,Valid,L6,577,Found,2001,18.69833,54.61333,"(18.69833, 54.61333)"
Dhofar 713,7469,Valid,H6,362,Found,2001,18.715,54.35833,"(18.715, 54.35833)"
Dhofar 716,7472,Valid,LL5,361,Found,2001,19.16667,54.58333,"(19.16667, 54.58333)"
Dhofar 717,7473,Valid,L6,6,Found,2001,19.32667,54.785,"(19.32667, 54.785)"
Dhofar 718,7474,Valid,L5,38,Found,2002,19.31333,54.85167,"(19.31333, 54.85167)"
Dhofar 719,7475,Valid,L4,12,Found,2002,19.255,54.8,"(19.255, 54.8)"
Dhofar 721,7477,Valid,H4,13605,Found,2001,18.79167,54.15333,"(18.79167, 54.15333)"
Dhofar 723,7479,Valid,H5,166,Found,2001,18.68333,54.21833,"(18.68333, 54.21833)"
Dhofar 725,7481,Valid,H4,14,Found,2001,19.15,54.57667,"(19.15, 54.57667)"
Dhofar 726,7482,Valid,L6,262,Found,2001,19.34167,54.73333,"(19.34167, 54.73333)"
Dhofar 727,7483,Valid,H5,329,Found,2001,19.34333,54.73333,"(19.34333, 54.73333)"
Dhofar 731,7485,Valid,Lunar (anorth),36,Found,2002,19.33333,54.795,"(19.33333, 54.795)"
Dhofar 732,7486,Valid,Achondrite-ung,17,Found,2002,19.405,54.57833,"(19.405, 54.57833)"
Dhofar 733,7487,Valid,Lunar (anorth),98,Found,2002,18.58833,54.23,"(18.58833, 54.23)"
Dhofar 735,7488,Valid,CM2,381,Found,2002,19.06833,54.78,"(19.06833, 54.78)"
Dhofar 743,7489,Valid,L6,141,Found,2002,19.19333,54.70167,"(19.19333, 54.70167)"
Dhofar 785,7531,Valid,H4/5,98.45,Found,2001,19.08235,54.45228,"(19.08235, 54.45228)"
Dhofar 786,7532,Valid,H4/5,36.33,Found,2001,19.06693,54.51932,"(19.06693, 54.51932)"
Dhofar 787,7533,Valid,H4,382.5,Found,2001,19.02922,54.54473,"(19.02922, 54.54473)"
Dhofar 788,7534,Valid,H4,274.38,Found,2001,19.02948,54.54437,"(19.02948, 54.54437)"
Dhofar 789,7535,Valid,L6,430.54,Found,2001,19.03792,54.53703,"(19.03792, 54.53703)"
Dhofar 791,7537,Valid,H6,146.52,Found,2001,19.06943,54.52135,"(19.06943, 54.52135)"
Dhofar 792,7538,Valid,H5,519.02,Found,2001,19.06843,54.53502,"(19.06843, 54.53502)"
Dhofar 793,7539,Valid,H6,151.13,Found,2001,19.04183,54.55647,"(19.04183, 54.55647)"
Dhofar 795,7541,Valid,L6,32.18,Found,2001,19.0487,54.5291,"(19.0487, 54.5291)"
Dhofar 796,7542,Valid,H4,246.38,Found,2001,19.05907,54.53693,"(19.05907, 54.53693)"
Dhofar 797,7543,Valid,H6,132.19,Found,2001,19.0604,54.53672,"(19.0604, 54.53672)"
Dhofar 798,7544,Valid,H6,18.43,Found,2001,19.0605,54.53677,"(19.0605, 54.53677)"
Dhofar 799,7545,Valid,H4,56.11,Found,2001,19.0704,54.53838,"(19.0704, 54.53838)"
Dhofar 801,7547,Valid,H6,119.15,Found,2001,19.05568,54.55108,"(19.05568, 54.55108)"
Dhofar 802,7548,Valid,H6,199.43,Found,2001,19.05233,54.54195,"(19.05233, 54.54195)"
Dhofar 803,7549,Valid,H6,22.43,Found,2001,19.0586,54.53503,"(19.0586, 54.53503)"
Dhofar 805,7551,Valid,L6,237.94,Found,2001,18.91925,54.26692,"(18.91925, 54.26692)"
Dhofar 806,7552,Valid,L5,117.24,Found,2001,18.56528,54.0807,"(18.56528, 54.0807)"
Dhofar 808,7554,Valid,L6,2.5,Found,2001,18.17998,54.20367,"(18.17998, 54.20367)"
Dhofar 809,7555,Valid,L4,25.42,Found,2001,18.5645,54.09627,"(18.5645, 54.09627)"
Dhofar 811,7557,Valid,H5,19.32,Found,2001,18.5581,54.1039,"(18.5581, 54.1039)"
Dhofar 812,7558,Valid,L5,24.87,Found,2001,18.5624,54.10895,"(18.5624, 54.10895)"
Dhofar 813,7559,Valid,L5,75.87,Found,2001,18.5497,54.12023,"(18.5497, 54.12023)"
Dhofar 815,7561,Valid,H5,89.45,Found,2001,18.9622,54.59012,"(18.9622, 54.59012)"
Dhofar 816,7562,Valid,H5,23.86,Found,2001,18.97923,54.62818,"(18.97923, 54.62818)"
Dhofar 817,7563,Valid,H4,164.75,Found,2001,19.01982,54.51398,"(19.01982, 54.51398)"
Dhofar 818,7564,Valid,H6,82.43,Found,2001,19.02542,54.50633,"(19.02542, 54.50633)"
Dhofar 819,7565,Valid,H4,72.14,Found,2001,19.04028,54.49387,"(19.04028, 54.49387)"
Dhofar 821,7567,Valid,H4,133.22,Found,2001,19.0456,54.494,"(19.0456, 54.494)"
Dhofar 822,7568,Valid,L5,39.3,Found,2001,19.04892,54.49267,"(19.04892, 54.49267)"
Dhofar 823,7569,Valid,H4,23.33,Found,2001,19.05025,54.49242,"(19.05025, 54.49242)"
Dhofar 825,7571,Valid,H6,50.44,Found,2001,19.06027,54.54348,"(19.06027, 54.54348)"
Dhofar 826,7572,Valid,H6,63.98,Found,2001,19.06045,54.54367,"(19.06045, 54.54367)"
Dhofar 827,7573,Valid,H6,134.99,Found,2001,19.05877,54.54738,"(19.05877, 54.54738)"
Dhofar 828,7574,Valid,H5,225.86,Found,2001,19.05978,54.56268,"(19.05978, 54.56268)"
Dhofar 829,7575,Valid,H6,19.68,Found,2001,19.06003,54.5788,"(19.06003, 54.5788)"
Dhofar 831,7577,Valid,H4,22.29,Found,2001,19.04797,54.48912,"(19.04797, 54.48912)"
Dhofar 832,7578,Valid,H4/5,7.84,Found,2001,19.0504,54.4906,"(19.0504, 54.4906)"
Dhofar 833,7579,Valid,H4/5,4.58,Found,2001,19.05335,54.49323,"(19.05335, 54.49323)"
Dhofar 835,7581,Valid,H5,160.09,Found,2001,18.64482,54.00393,"(18.64482, 54.00393)"
Dhofar 839,7585,Valid,H5,126,Found,2002,18.52833,54.00333,"(18.52833, 54.00333)"
Dhofar 842,7588,Valid,L5,136.75,Found,2001,19.18833,54.79833,"(19.18833, 54.79833)"
Dhofar 843,7589,Valid,L6,147,Found,2001,19.17667,54.67833,"(19.17667, 54.67833)"
Dhofar 846,7592,Valid,H6,156,Found,2001,18.34333,54.09333,"(18.34333, 54.09333)"
Dhofar 848,7594,Valid,L5,162,Found,2001,18.20167,54.28,"(18.20167, 54.28)"
Dhofar 849,7595,Valid,L6,146,Found,2001,18.18167,54.09667,"(18.18167, 54.09667)"
Dhofar 851,7597,Valid,H5,62,Found,2001,18.45833,54.57167,"(18.45833, 54.57167)"
Dhofar 852,7598,Valid,H4,122,Found,2001,18.24333,54.135,"(18.24333, 54.135)"
Dhofar 855,7601,Valid,LL4,196,Found,2001,18.31167,54.145,"(18.31167, 54.145)"
Dhofar 856,7602,Valid,L6,145,Found,2001,18.395,54.27,"(18.395, 54.27)"
Dhofar 857,7603,Valid,H6,126,Found,2001,18.395,54.13667,"(18.395, 54.13667)"
Dhofar 858,7604,Valid,H3.9,88,Found,2001,18.22167,54.1,"(18.22167, 54.1)"
Dhofar 859,7605,Valid,H5,93.5,Found,2001,19.17833,54.825,"(19.17833, 54.825)"
Dhofar 861,7607,Valid,H6,182,Found,2001,19.03167,54.51167,"(19.03167, 54.51167)"
Dhofar 863,7609,Valid,L5,102,Found,2002,19.38333,54.59333,"(19.38333, 54.59333)"
Dhofar 908,7611,Valid,Lunar (anorth),245,Found,2003,19.33167,54.78333,"(19.33167, 54.78333)"
Dhofar 909,7612,Valid,Lunar (anorth),3.9,Found,2003,19.33015,54.77972,"(19.33015, 54.77972)"
Dhofar 912,7615,Valid,H4,19,Found,2003,18.97833,54.40833,"(18.97833, 54.40833)"
Dhofar 913,7616,Valid,H4,88,Found,2003,18.695,54.25,"(18.695, 54.25)"
Dhofar 914,7617,Valid,LL6,76,Found,2003,18.91333,54.41667,"(18.91333, 54.41667)"
Dhofar 915,7618,Valid,H5,8,Found,2003,19.205,54.52667,"(19.205, 54.52667)"
Dhofar 918,7621,Valid,LL5-6,134,Found,2003,19.26,54.48833,"(19.26, 54.48833)"
Dhofar 921,7624,Valid,L6,144,Found,2003,18.625,54.43,"(18.625, 54.43)"
Dhofar 924,7626,Valid,L6,185,Found,2002,19.16333,54.66833,"(19.16333, 54.66833)"
Dhofar 925,7627,Valid,Lunar (basalt),49,Found,2003,19.39667,54.56333,"(19.39667, 54.56333)"
Dhofar 926,7628,Valid,L5,411,Found,2002,19.07333,54.74833,"(19.07333, 54.74833)"
Dhofar 927,7629,Valid,H5,795,Found,2002,19.13667,54.56333,"(19.13667, 54.56333)"
Dhofar 929,7631,Valid,L5,602,Found,2002,18.51667,54.22833,"(18.51667, 54.22833)"
Dhofar 931,7633,Valid,L6,105,Found,2002,19.105,54.81833,"(19.105, 54.81833)"
Dhofar 932,7634,Valid,L4,64,Found,2001,19.16667,54.87167,"(19.16667, 54.87167)"
Dhofar 937,30518,Valid,L5,67,Found,2002,19.18167,54.57833,"(19.18167, 54.57833)"
Dhofar 938,30519,Valid,LL5,1248,Found,2002,19.405,54.575,"(19.405, 54.575)"
Dhofar 941,30521,Valid,L6,74,Found,2002,18.58167,54.19667,"(18.58167, 54.19667)"
Dhofar 942,30522,Valid,L5,113,Found,2002,19.16667,54.40333,"(19.16667, 54.40333)"
Dhofar 943,30523,Valid,L5,166,Found,2002,19.05167,54.765,"(19.05167, 54.765)"
Dhofar 944,30524,Valid,H5,86,Found,2002,19.24333,54.53667,"(19.24333, 54.53667)"
Dhofar 945,30525,Valid,H5,74,Found,2002,19.095,54.73167,"(19.095, 54.73167)"
Dhofar 946,30526,Valid,LL5,2412,Found,2002,19.165,54.40333,"(19.165, 54.40333)"
Dhofar 948,30528,Valid,L5,158,Found,2002,19.39833,54.595,"(19.39833, 54.595)"
Dhofar 949,30529,Valid,H5,38,Found,2002,19.125,54.67833,"(19.125, 54.67833)"
Dhofar 951,30531,Valid,H6,274,Found,2002,18.63167,54.23167,"(18.63167, 54.23167)"
Dhofar 952,30532,Valid,H6,68,Found,2002,19.065,54.76167,"(19.065, 54.76167)"
Dhofar 953,30533,Valid,H4,45,Found,2002,19.135,54.565,"(19.135, 54.565)"
Dhofar 954,30534,Valid,H4,212,Found,2002,18.535,54.13333,"(18.535, 54.13333)"
Dhofar 955,30535,Valid,CM2,16,Found,2003,19.055,54.75333,"(19.055, 54.75333)"
Dhofar 956,30536,Valid,L4,114,Found,2002,19.21667,54.65667,"(19.21667, 54.65667)"
Dhofar 959,30539,Valid,L6,702,Found,2002,19.38667,54.57667,"(19.38667, 54.57667)"
Dhofar 961,30541,Valid,Lunar (anorth),21.6,Found,2003,19.39833,54.56333,"(19.39833, 54.56333)"
Dhofar 964,30542,Valid,H4,1592,Found,2004,19.126,54.85633,"(19.126, 54.85633)"
Dhofar 965,30543,Valid,L6,247,Found,2004,19.15314,54.96017,"(19.15314, 54.96017)"
Dhofar 966,30544,Valid,L5,868,Found,2004,19.19217,54.9855,"(19.19217, 54.9855)"
Dhofar 968,30545,Valid,H4,79,Found,2004,19.29667,54.9336,"(19.29667, 54.9336)"
Dhofar 969,33773,Valid,H5,737.4,Found,2004,19.30022,54.85844,"(19.30022, 54.85844)"
Dhofar 971,33775,Valid,L4,108.3,Found,2004,19.36947,54.83828,"(19.36947, 54.83828)"
Dhofar 972,30546,Valid,H5,8.1,Found,2004,19.38517,54.83367,"(19.38517, 54.83367)"
Dhofar 973,33776,Valid,H4,423.5,Found,2004,19.26831,54.84694,"(19.26831, 54.84694)"
Dhofar 974,30547,Valid,LL4,79,Found,2004,19.23439,54.91681,"(19.23439, 54.91681)"
Dhofar 977,30548,Valid,H3,1728,Found,2004,19.22119,54.95961,"(19.22119, 54.95961)"
Dhofar 978,30549,Valid,L4,2467,Found,2004,19.22878,54.93953,"(19.22878, 54.93953)"
Dhofar 983,30551,Valid,H6,82.6,Found,2004,19.17117,54.906,"(19.17117, 54.906)"
Dhofar 984,30552,Valid,H4,33,Found,2004,19.19733,54.91717,"(19.19733, 54.91717)"
Dhofar 985,33782,Valid,LL6,153.9,Found,2004,19.22478,54.92317,"(19.22478, 54.92317)"
Dhofar 987,33784,Valid,H4,69.3,Found,2004,19.23139,54.92333,"(19.23139, 54.92333)"
Dhofar 989,30553,Valid,H6,608.5,Found,2004,19.23439,54.91681,"(19.23439, 54.91681)"
Dhofar 991,30555,Valid,LL6,12,Found,2004,19.258,54.83567,"(19.258, 54.83567)"
Dhofar 992,30556,Valid,L6,213.9,Found,2004,19.31783,54.7295,"(19.31783, 54.7295)"
Dhofar 993,30557,Valid,H3.8,114.5,Found,2004,19.22483,54.89417,"(19.22483, 54.89417)"
Dhofar 995,33787,Valid,H5,243.2,Found,2003,19.1402,54.68142,"(19.1402, 54.68142)"
Dhofar 996,30559,Valid,LL5,2717,Found,2003,19.16365,54.66127,"(19.16365, 54.66127)"
Dhofar 999,7639,Valid,H5,20.89,Found,2001,18.26817,54.15067,"(18.26817, 54.15067)"
Diablo Pass,35516,Valid,L6,246.6,Found,2004,33.66348,-114.29207,"(33.66348, -114.29207)"
Dingo Pup Donga,7647,Valid,Ureilite,122.7,Found,1965,-30.43333,126.1,"(-30.43333, 126.1)"
Djebel Chaab 001,7653,Valid,L/LL6,1388,Found,2003,25.22367,0.8456,"(25.22367, 0.8456)"
Djebel Chaab 002,7654,Valid,LL6,30616,Found,2003,25.15592,0.82213,"(25.15592, 0.82213)"
Dominion Range 85501,7696,Valid,H5,126.2,Found,1985,-85.33333,166.5,"(-85.33333, 166.5)"
Dominion Range 85502,7697,Valid,L6,302.2,Found,1985,-85.33333,166.5,"(-85.33333, 166.5)"
Dominion Range 85503,7698,Valid,L6,719.7,Found,1985,-85.33333,166.5,"(-85.33333, 166.5)"
Dominion Range 85504,7699,Valid,L4,120.6,Found,1985,-85.33333,166.5,"(-85.33333, 166.5)"
Dominion Range 85506,7701,Valid,LL5,58.8,Found,1985,-85.33333,166.5,"(-85.33333, 166.5)"
Dominion Range 85507,7702,Valid,H5,189.9,Found,1985,-85.33333,166.5,"(-85.33333, 166.5)"
Dominion Range 85508,7703,Valid,H6,14,Found,1985,-85.33333,166.5,"(-85.33333, 166.5)"
Dominion Range 85509,7704,Valid,L6,76.1,Found,1985,-85.33333,166.5,"(-85.33333, 166.5)"
Donnybrook,7709,Valid,Mesosiderite?,414,Found,1918,-33.61667,115.91667,"(-33.61667, 115.91667)"
Dor el Gani,7711,Valid,"Iron, IIIAB",2575,Found,1972,26.95833,16.03333,"(26.95833, 16.03333)"
Dos Cabezas,7721,Valid,L5,755,Found,1998,32.295,-109.67,"(32.295, -109.67)"
Dougherty,7724,Valid,L6,1113,Found,2002,33.97917,-101.2,"(33.97917, -101.2)"
Doyleville,7727,Valid,H5,112,Found,1887,38.41667,-106.58333,"(38.41667, -106.58333)"
Dutch Flat,7753,Valid,"Iron, IIAB",48.8,Found,2002,34.48333,-113.91667,"(34.48333, -113.91667)"
Edmonson (b),7769,Valid,H4,14402,Found,1981,34.28333,-101.83333,"(34.28333, -101.83333)"
El Atchane 001,7778,Valid,H3,88,Found,1991,29.685,4.03194,"(29.685, 4.03194)"
El Atchane 002,7779,Valid,H6,164,Found,1991,29.69889,4.05889,"(29.69889, 4.05889)"
El Atchane 004,7781,Valid,H4/5,133,Found,1991,29.76306,4.23528,"(29.76306, 4.23528)"
El Atchane 005,7782,Valid,H5,132,Found,1991,29.53722,4.22639,"(29.53722, 4.22639)"
El Atchane 006,7783,Valid,H5/6,43,Found,1991,29.73972,4.22139,"(29.73972, 4.22139)"
El Atchane 007,7784,Valid,L6,538,Found,1991,29.71,4.19028,"(29.71, 4.19028)"
El Atchane 008,7785,Valid,H4,1397,Found,1991,30.06222,4.55722,"(30.06222, 4.55722)"
El Atchane 009,7786,Valid,H5,91,Found,1991,30.13028,4.48306,"(30.13028, 4.48306)"
El Atchane 011,7788,Valid,H5,2886.4,Found,2002,30.01965,4.55562,"(30.01965, 4.55562)"
El Atchane 012,7789,Valid,EL6,331.2,Found,2002,29.1266,4.71773,"(29.1266, 4.71773)"
El Atchane 014,54593,Valid,L~5,13,Found,1997,29.16667,3.73333,"(29.16667, 3.73333)"
El Atchane 015,54594,Valid,H~4,717,Found,1997,28.9,4.51667,"(28.9, 4.51667)"
El Atchane 016,54595,Valid,H5,156,Found,1998,29.36667,4.75,"(29.36667, 4.75)"
El Atchane 017,54596,Valid,H~4/5,148,Found,1997,29.53333,4.31667,"(29.53333, 4.31667)"
El Blida 001,7791,Valid,H5,301.2,Found,1998,29.91667,-5.41667,"(29.91667, -5.41667)"
El Blida 002,7792,Valid,H6,286,Found,1998,29.91667,-5.41667,"(29.91667, -5.41667)"
El Carmen,7795,Valid,H6,629,Found,1987,26.86667,-105.23333,"(26.86667, -105.23333)"
El Djouf 002,7798,Valid,H5,1389,Found,1989,23.45,-1.86667,"(23.45, -1.86667)"
El Djouf 003,7799,Valid,L6,2027,Found,1989,23.5,-1.85,"(23.5, -1.85)"
